0.033366667,0
0.066733334,0.007017232
0.1001,0.006085821
0.133466667,0.001243924
0.166833334,0.001617572
0.200200001,-0.0008297
0.233566668,-0.000655019
0.266933335,-0.000205304
0.300300001,0.001550016
0.333666668,0.000898196
0.367033335,0.000318134
0.400400002,0.00174971
0.433766669,0.000720506
0.467133336,-0.002498071
0.500500002,-0.005663571
0.533866669,-0.006689673
0.567233336,-0.00570881
0.600600003,-0.007642742
0.63396667,-0.006522571
0.667333336,-0.006772413
0.700700003,-0.007259123
0.73406667,-0.007611759
0.767433337,-0.005668513
0.800800004,-0.003955184
0.834166671,-0.002493198
0.867533337,-0.005498881
0.900900004,-0.001943741
0.934266671,-0.002173305
0.967633338,0.003943108
1.001000005,0.012522291
1.034366671,0.009637035
1.067733338,0.0099202
1.101100005,0.007549322
1.134466672,0.007938365
1.167833339,0.008406436
1.201200006,0.014152851
1.234566672,0.013695051
1.267933339,0.011025647
1.301300006,0.01299994
1.334666673,0.014909598
1.36803334,0.017465744
1.401400007,0.0189786
1.434766673,0.017358641
1.46813334,0.018126603
1.501500007,0.020547401
1.534866674,0.022714328
1.568233341,0.021706139
1.601600007,0.020661997
1.634966674,0.019000431
1.668333341,0.017415293
1.701700008,0.019662483
1.735066675,0.016907275
1.768433342,0.015712829
1.801800008,0.016123016
1.835166675,0.014285237
1.868533342,0.011605621
1.901900009,0.014901865
1.935266676,0.015890378
1.968633342,0.019079503
2.002000009,0.020014402
2.035366676,0.018444648
2.068733343,0.016327091
2.10210001,0.016847201
2.135466677,0.015942401
2.168833343,0.014651482
2.20220001,0.015101182
2.235566677,0.014917581
2.268933344,0.014218772
2.302300011,0.013843738
2.335666678,0.011930448
2.369033344,0.014103215
2.402400011,0.014037316
2.435766678,0.012817877
2.469133345,0.01336769
2.502500012,0.014350388
2.535866678,0.015416058
2.569233345,0.013361777
2.602600012,0.014107234
2.635966679,0.014094958
2.669333346,0.012392144
2.702700013,0.014895443
2.736066679,0.013472119
2.769433346,0.01371394
2.802800013,0.013705462
2.83616668,0.013927922
2.869533347,0.014917741
2.902900013,0.015030784
2.93626668,0.013587745
2.969633347,0.013620987
3.003000014,0.014439686
3.036366681,0.014585875
3.069733348,0.014688133
3.103100014,0.01435839
3.136466681,0.014647415
3.169833348,0.014818153
3.203200015,0.015378622
3.236566682,0.014386321
3.269933349,0.015264657
3.303300015,0.018319018
3.336666682,0.015133068
3.370033349,0.016558462
3.403400016,0.015651394
3.436766683,0.015259537
3.470133349,0.014444847
3.503500016,0.013880315
3.536866683,0.014112336
3.57023335,0.011428222
3.603600017,0.013247093
3.636966684,0.012018787
3.67033335,0.014249045
3.703700017,0.011256418
3.737066684,0.012942916
3.770433351,0.01172215
3.803800018,0.01311877
3.837166684,0.012785145
3.870533351,0.015372336
3.903900018,0.015460217
3.937266685,0.018112358
3.970633352,0.011855906
4.004000019,0.012227354
4.037366685,0.012686711
4.070733352,0.012910627
4.104100019,0.014183324
4.137466686,0.014485422
4.170833353,0.014294314
4.20420002,0.010640809
4.237566686,0.010145677
4.270933353,0.010709926
4.30430002,0.01073966
4.337666687,0.00825703
4.371033354,0.009097601
4.40440002,0.008571564
4.437766687,0.010179958
4.471133354,0.010682111
4.504500021,0.009620987
4.537866688,0.008607738
4.571233355,0.012065959
4.604600021,0.012069091
4.637966688,0.012228983
4.671333355,0.012238116
4.704700022,0.011515966
4.738066689,0.012134173
4.771433355,0.012150406
4.804800022,0.01060835
4.838166689,0.00822984
4.871533356,0.008983078
4.904900023,0.009468918
4.93826669,0.0075046
4.971633356,0.008759119
5.005000023,0.009577897
5.03836669,0.010370072
5.071733357,0.013021335
5.105100024,0.010836023
5.138466691,0.011486102
5.171833357,0.010195884
5.205200024,0.010299491
5.238566691,0.011176484
5.271933358,0.011486896
5.305300025,0.011510217
5.338666691,0.011298833
5.372033358,0.011497764
5.405400025,0.012308887
5.438766692,0.01148162
5.472133359,0.008823455
5.505500026,0.01269671
5.538866692,0.010560702
5.572233359,0.011826343
5.605600026,0.011921705
5.638966693,0.010359859
5.67233336,0.008535318
5.705700026,0.009336417
5.739066693,0.009475787
5.77243336,0.008968782
5.805800027,0.009764057
5.839166694,0.009646422
5.872533361,0.011973306
5.905900027,0.01040029
5.939266694,0.009921709
5.972633361,0.00913425
6.006000028,0.01079868
6.039366695,0.010964391
6.072733362,0.011957898
6.106100028,0.014483604
6.139466695,0.011161726
6.172833362,0.011582947
6.206200029,0.010893609
6.239566696,0.011456849
6.272933362,0.012426974
6.306300029,0.010293972
6.339666696,0.013255699
6.373033363,0.010994989
6.40640003,0.012529041
6.439766697,0.013513584
6.473133363,0.009946925
6.50650003,0.010749983
6.539866697,0.010970728
6.573233364,0.012026329
6.606600031,0.010915853
6.639966697,0.012428092
6.673333364,0.010917448
6.706700031,0.01006152
6.740066698,0.010535288
6.773433365,0.010618879
6.806800032,0.010080409
6.840166698,0.00886451
6.873533365,0.011505803
6.906900032,0.009938677
6.940266699,0.009921755
6.973633366,0.008878846
7.007000033,0.011473326
7.040366699,0.015485091
7.073733366,0.016415399
7.107100033,0.016564692
7.1404667,0.013275423
7.173833367,0.013555888
7.207200033,0.013582296
7.2405667,0.013539858
7.273933367,0.014307888
7.307300034,0.011879515
7.340666701,0.012897827
7.374033368,0.011811739
7.407400034,0.012474115
7.440766701,0.012383305
7.474133368,0.010573128
7.507500035,0.012707436
