time_seconds,angle_degrees
0,0
0.0333666666666667,0.00843140941305679
0.0667333333333333,0.0213693127430843
0.1001,0.0220345599164895
0.133466666666667,0.0321812871627081
0.166833333333333,0.0370008113281524
0.2002,0.0436382578181143
0.233566666666667,0.0491225462325658
0.266933333333333,0.0452782725721116
0.3003,0.0343710455198958
0.333666666666667,0.0214747004952894
0.367033333333333,0.0227061227444366
0.4004,0.00763098554002248
0.433766666666667,-0.0198244331317658
0.467133333333333,-0.0252090916346372
0.5005,-0.0506534258877643
0.533866666666667,-0.0583039805046491
0.567233333333333,-0.0609178896268416
0.6006,-0.0630902942759233
0.633966666666667,-0.0576894789984219
0.667333333333333,-0.0595805342574347
0.7007,-0.0452893230654035
0.734066666666667,-0.0247485618096385
0.767433333333333,-0.0195868057256919
0.8008,6.01330872117824e-05
0.834166666666667,0.0127728949426451
0.867533333333333,0.0124682135029135
0.9009,0.0345583021927636
0.934266666666667,0.0448834584498528
0.967633333333333,0.0462149645033595
1.001,0.0508320782176144
1.03436666666667,0.0510114675496155
1.06773333333333,0.0489819319599733
1.1011,0.0406176881734834
1.13446666666667,0.0349199121158043
1.16783333333333,0.0333659584139605
1.2012,0.0169675082540964
1.23456666666667,0.0056799476992842
1.26793333333333,-0.00759982261194056
1.3013,-0.0124757923033893
1.33466666666667,-0.0217318272970059
1.36803333333333,-0.0426716206333283
1.4014,-0.0415480333926878
1.43476666666667,-0.0530057564019199
1.46813333333333,-0.0531828292652182
1.5015,-0.0512036231898994
1.53486666666667,-0.0561522932905251
1.56823333333333,-0.0448588339120836
1.6016,-0.0353879652959631
1.63496666666667,-0.0216521559446721
1.66833333333333,-0.00954352598234067
1.7017,0.00140633160871944
1.73506666666667,0.0174283875329752
1.76843333333333,0.027755716615651
1.8018,0.036372156935326
1.83516666666667,0.0490834831781794
1.86853333333333,0.0452306148563411
1.9019,0.0508602614491355
1.93526666666667,0.0474368181690797
1.96863333333333,0.0327811748887308
2.002,0.0245009370113271
2.03536666666667,0.00488493566673735
2.06873333333333,0.00534899721807698
2.1021,-0.00663900079589887
2.13546666666667,-0.0180119899034828
2.16883333333333,-0.0288896254917453
2.2022,-0.0343540353269339
2.23556666666667,-0.0418278359422362
2.26893333333333,-0.040870496713757
2.3023,-0.0357044720847761
2.33566666666667,-0.0312385889726762
2.36903333333333,-0.0263721582154674
2.4024,-0.0196573996379136
2.43576666666667,-0.010265619872845
2.46913333333333,0.00287315123977188
2.5025,0.00566803888562902
2.53586666666667,0.00920247515589963
2.56923333333333,0.0113482162497639
2.6026,0.00704669247275806
2.63596666666667,0.00461342744091089
2.66933333333333,0.00829201572388813
2.7027,0.00751888475105128
2.73606666666667,0.0103009939948454
2.76943333333333,0.0105651213355655
2.8028,0.0080694168175656
2.83616666666667,0.0078902262878109
2.86953333333333,0.00862452875752266
2.9029,0.0103588892091471
2.93626666666667,0.00620590341099586
2.96963333333333,0.00608210345086646
3.003,0.00700014067705969
3.03636666666667,0.0044732919537819
3.06973333333333,0.00188465134786919
3.1031,0.00378281351498512
3.13646666666667,0.00105911268919893
3.16983333333333,-0.000834765635140374
3.2032,-0.00553265157566408
3.23656666666667,-0.00484877309401074
3.26993333333333,0.00229379935452682
3.3033,0.00756225613562774
3.33666666666667,0.0107087030989747
3.37003333333333,0.0119066131317401
3.4034,0.0192475587557001
3.43676666666667,0.0261439671971015
3.47013333333333,0.0270384831515054
3.5035,0.0278358832975904
3.53686666666667,0.0275949904745997
3.57023333333333,0.023398412396877
3.6036,0.0243464755084534
3.63696666666667,0.011358828982794
3.67033333333333,0.00494873845557912
3.7037,-0.00759253628701857
3.73706666666667,-0.013856781105733
3.77043333333333,-0.0172747574985861
3.8038,-0.0231837247558323
3.83716666666667,-0.0201388363908237
3.87053333333333,-0.0201126419173844
3.9039,-0.0100727986343065
3.93726666666667,-0.00158372725143507
3.97063333333333,0.00302061503351606
4.004,0.00696614509141019
4.03736666666667,0.0232638420892445
4.07073333333333,0.0279502688310674
4.1041,0.0386896758038115
4.13746666666667,0.0453937568984245
4.17083333333333,0.0541224099698585
4.2042,0.0541815623570523
4.23756666666667,0.0409311195266556
4.27093333333333,0.0394428345776925
4.3043,0.0301543708256509
4.33766666666667,0.0303137547167704
4.37103333333333,0.0260020491019749
4.4044,0.00855104379495138
4.43776666666667,0.00304185005665617
4.47113333333333,0.00620110619488465
4.5045,-0.00654743705523977
4.53786666666667,-0.0182296758055718
4.57123333333333,-0.0330462978781308
4.6046,-0.0434951462526579
4.63796666666667,-0.0523297682959028
4.67133333333333,-0.0510791341410096
4.7047,-0.0547522087009049
4.73806666666667,-0.0488392586123939
4.77143333333333,-0.041914527400828
4.8048,-0.0285638453509508
4.83816666666667,-0.0193394346114892
4.87153333333333,-0.0167220399581185
4.9049,-0.0119797676861882
4.93826666666667,0.000886533681318898
4.97163333333333,0.0109827835788125
5.005,0.0183668307501127
5.03836666666667,0.0256453042440278
5.07173333333333,0.0278969225652025
5.1051,0.0266433126148724
5.13846666666667,0.0326584909603436
5.17183333333333,0.0268906689460719
5.2052,0.0171710502788823
5.23856666666667,0.0133440680777217
5.27193333333333,0.00891035317957265
5.3053,0.000757093572143957
5.33866666666667,-0.00382443317454509
5.37203333333333,-0.0122881527278684
5.4054,-0.00710221812519028
5.43876666666667,-0.0167804951304226
5.47213333333333,-0.0262822640657993
5.5055,-0.0416826327137892
5.53886666666667,-0.06645053401311
5.57223333333333,-0.0721758221950359
5.6056,-0.0827831903269571
5.63896666666667,-0.0863026021449483
5.67233333333333,-0.0850181694859583
5.7057,-0.0741447393475466
5.73906666666667,-0.05650695739638
5.77243333333333,-0.0410278205146314
5.8058,-0.0183138658966575
5.83916666666667,-0.000152724415988693
5.87253333333333,0.0204575004697978
5.9059,0.038423590861257
5.93926666666667,0.0620176464943208
5.97263333333333,0.068778107286856
6.006,0.0725128155003397
6.03936666666667,0.0806870452454582
6.07273333333333,0.0717351742149449
6.1061,0.0676112798573314
6.13946666666667,0.0607434097748152
6.17283333333333,0.0480192601457586
6.2062,0.0349334948476399
6.23956666666667,0.0123398960383543
6.27293333333333,-0.00421217296942901
6.3063,-0.0103848518732148
6.33966666666667,-0.0201636659948265
6.37303333333333,-0.045219738543853
6.4064,-0.0649241888773465
6.43976666666667,-0.0689651415310501
6.47313333333333,-0.0696510528915626
6.5065,-0.0633445445163899
