time_seconds,angle_degrees
0,0
0.0333666666666667,-0.00233472365340328
0.0667333333333333,-0.00549011906310176
0.1001,-0.000648973764370735
0.133466666666667,-0.00146717551420537
0.166833333333333,-0.00226298396317363
0.2002,-0.000661262708327574
0.233566666666667,-0.00127042484354849
0.266933333333333,0.00320489268340119
0.3003,0.000340279473507568
0.333666666666667,0.00212817511944171
0.367033333333333,0.00166843015299901
0.4004,0.00294899722029671
0.433766666666667,0.0045687662152554
0.467133333333333,0.00510852331936141
0.5005,0.00519425638447391
0.533866666666667,0.00308911303043393
0.567233333333333,0.00433740671660633
0.6006,0.00156728080621631
0.633966666666667,0.00433089491232211
0.667333333333333,-0.000222742235339153
0.7007,0.0019376168161135
0.734066666666667,0.0015252686881995
0.767433333333333,-0.000173294685844271
0.8008,-0.00102353693205273
0.834166666666667,-0.00159331830980141
0.867533333333333,-0.00146253721178104
0.9009,-0.000589897392016089
0.934266666666667,0.00089753474873177
0.967633333333333,-0.000370123529280577
1.001,0.000914051746482678
1.03436666666667,-0.000447543030634952
1.06773333333333,0.00111149992308894
1.1011,0.0012944363192235
1.13446666666667,0.00146582031501189
1.16783333333333,0.00187118212456887
1.2012,5.66668331648661e-05
1.23456666666667,0.00252820279170895
1.26793333333333,0.00204194163538348
1.3013,0.000785195246041138
1.33466666666667,0.0013069456202395
1.36803333333333,0.000754184148634193
1.4014,0.000314008538700624
1.43476666666667,-3.78350792832951e-05
1.46813333333333,0.00248017456155049
1.5015,0.00194204715812474
1.53486666666667,0.00282661866094912
1.56823333333333,0.00303293621902548
1.6016,0.000432752694098788
1.63496666666667,-0.00195823917566217
1.66833333333333,-0.00113341745612858
1.7017,-0.000938747015204224
1.73506666666667,-0.00251156637357597
1.76843333333333,-0.003103751507336
1.8018,-0.00376559862846053
1.83516666666667,-0.00353490668633929
1.86853333333333,-0.00487916412065202
1.9019,-0.00447161530518583
1.93526666666667,-0.00548417223351951
1.96863333333333,-0.00498847802693856
2.002,-0.0035909926379635
2.03536666666667,-0.00739104488578509
2.06873333333333,-0.00461014119521333
2.1021,-0.0065186210386583
2.13546666666667,-0.00278250969505114
2.16883333333333,-0.00466825095301067
2.2022,-0.00113022632797016
2.23556666666667,0.00350452514602934
2.26893333333333,0.00252990334247605
2.3023,0.0011157204872181
2.33566666666667,0.000412087520517229
2.36903333333333,0.000110375178910565
2.4024,0.00343852874350409
2.43576666666667,0.00557896133160198
2.46913333333333,0.00235864869426794
2.5025,-0.000313459197349956
2.53586666666667,-0.00116806662801388
2.56923333333333,-0.00119916451495752
2.6026,0.000103137877482372
2.63596666666667,0.000505204503025223
2.66933333333333,-0.00454647108085363
2.7027,-0.00173940964561722
2.73606666666667,-0.00372199247572852
2.76943333333333,-0.0025359752476558
2.8028,-0.00173713700422703
2.83616666666667,-0.00290325055584963
2.86953333333333,-0.00550597217899486
2.9029,-0.00838463286853114
2.93626666666667,-0.00638776807098691
2.96963333333333,-0.00445898592487004
3.003,-0.00182935536812046
3.03636666666667,-0.00056269772644944
3.06973333333333,-0.00273985806431212
3.1031,-0.00382340869953849
3.13646666666667,-0.00339349360242354
3.16983333333333,0.00128239400383282
3.2032,-0.00161710388485072
3.23656666666667,-0.00207613507502832
3.26993333333333,0.000984379639706517
3.3033,-0.00189542272995221
3.33666666666667,-0.00191698904912895
3.37003333333333,0.00165523523523463
3.4034,-0.00183774414908371
3.43676666666667,-0.00178231961640043
3.47013333333333,-0.0037196995086343
3.5035,-0.00247397110145644
3.53686666666667,-0.00265811412569954
3.57023333333333,-0.00212437527455392
3.6036,-0.00376961207305057
3.63696666666667,-0.00495855225266412
3.67033333333333,-0.00168498793035111
3.7037,-0.00200137985287761
3.73706666666667,-0.0021717668024766
3.77043333333333,-0.0028632350828236
3.8038,-0.00119713525202342
3.83716666666667,0.00180016410950303
3.87053333333333,0.0019645562030468
3.9039,0.000381592915775714
3.93726666666667,0.00115042405136688
3.97063333333333,0.00369967503032451
4.004,0.00447150982748449
4.03736666666667,0.00176391909889145
4.07073333333333,0.00188794772452605
4.1041,0.00131806070985296
4.13746666666667,0.00197415890030825
4.17083333333333,0.00258303616755134
4.2042,0.00054750145424574
4.23756666666667,-2.43588663136693e-05
4.27093333333333,-0.000899082153854204
4.3043,-0.000746859286554802
4.33766666666667,0.000210141985917431
4.37103333333333,0.000376446693339496
4.4044,-0.00161469975421083
4.43776666666667,-0.0018257842413017
4.47113333333333,-0.00123557610614376
4.5045,-0.000105740335066966
4.53786666666667,-0.00220571789075329
4.57123333333333,-0.000724860545756582
4.6046,-0.00103250684179603
4.63796666666667,-0.000229381226491387
4.67133333333333,0.000520879759002603
4.7047,0.000650345447538201
4.73806666666667,0.00241377121410102
4.77143333333333,0.00147072510920536
4.8048,0.000499010928532624
4.83816666666667,0.000830852332234685
4.87153333333333,0.00154550862361855
4.9049,0.00348501985357524
4.93826666666667,0.00464034237041886
4.97163333333333,0.00529071514168464
5.005,0.00521857417326132
5.03836666666667,0.00246871368855285
5.07173333333333,0.0020319855095164
5.1051,0.00328689863071839
5.13846666666667,0.00334653134622465
5.17183333333333,0.00207809439686305
5.2052,0.00408880749438194
5.23856666666667,0.00317273711214528
5.27193333333333,0.00195249300426782
5.3053,0.00264272739263768
5.33866666666667,0.00231087316381976
5.37203333333333,-9.51887285471892e-05
5.4054,-0.00272433829131898
5.43876666666667,-0.00221133426871232
5.47213333333333,-0.00154863786046875
5.5055,-0.00467129742114619
5.53886666666667,-0.00552488812268558
5.57223333333333,-0.0033590115952086
5.6056,-0.00125980838097971
5.63896666666667,-0.000459970835296523
5.67233333333333,-0.000518433549893278
5.7057,-0.00010117761619645
5.73906666666667,-0.00374616746236226
5.77243333333333,0.000365838936802161
5.8058,0.00267310739615387
5.83916666666667,0.00295817958833482
5.87253333333333,0.00287195139706148
5.9059,0.00241012241326758
5.93926666666667,0.00213106801681057
5.97263333333333,0.00192861408427244
6.006,0.00242671148161586
6.03936666666667,0.00431742415536283
6.07273333333333,0.00317984564936947
6.1061,0.00203834227427828
6.13946666666667,0.00188636968507522
6.17283333333333,0.00270653864357845
6.2062,0.000431089793301311
6.23956666666667,0.00103842172950041
6.27293333333333,-0.0012743345777851
6.3063,-0.00115363308561652
6.33966666666667,-0.00439982076709694
6.37303333333333,-0.00541453475495077
6.4064,-0.00434264962791257
6.43976666666667,-0.00577330059716334
6.47313333333333,-0.00692152785305618
6.5065,-0.0080661017700235
6.53986666666667,-0.00835145573554923
6.57323333333333,-0.00532581321148308
6.6066,-0.00462500381362905
6.63996666666667,-0.00217350590166332
6.67333333333333,-0.00223041410506636
6.7067,-0.000328672551140245
6.74006666666667,0.000236574743312606
6.77343333333333,0.00239744702903837
6.8068,0.0019789010847152
6.84016666666667,-0.000133074216249381
6.87353333333333,0.00316108750196611
6.9069,0.00116230734545708
6.94026666666667,0.00062177308083794
6.97363333333333,-0.00108772064013421
7.007,-0.00201864948434498
7.04036666666667,-0.00541388973585513
7.07373333333333,-0.0102318293275539
7.1071,-0.0109574169279933
7.14046666666667,-0.0132403158506
7.17383333333333,-0.0137276818872777
7.2072,-0.0131441693273166
7.24056666666667,-0.00951690118352217
7.27393333333333,-0.0100065775708044
7.3073,-0.0100548907919281
7.34066666666667,-0.00961422095824721
